Date,Site,Lake,Fish I.D.,Species,Total length (mm),FL (mm),SL (mm),Mass (g),Sampling,Otos,Stomach,Sex,Mature,Gonads,P1,Age,Total otolith radius,DO1..DO52,Fin clip,Locality,Scales,Comments
18-May-1999,145,E 05,99-75,Char,376,342,,281,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 3, red abdomen"
18-May-1999,145,E 05,99-89,Char,151,141,,22.5,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 3, white abdomen"
18-May-1999,145,E 05,99-92,Char,265,247,,120,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 3
18-May-1999,145,E 05,99-81,Char,240,224,,95,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 3
18-May-1999,145,E 05,99-95,Char,200,188,,54,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 4
18-May-1999,145,E 05,99-84,Char,251,240,,119,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 6, *** TAG REUSED FROM N1 LAKE TROUT***"
18-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 6
18-May-1999,145,E 05,99-91,Char,265,247,,125,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 6, *** TAG REUSED FROM N1 LAKE TROUT***"
18-May-1999,145,E 05,99-88,Char,325,300,,214,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 6, *** TAG REUSED FROM N1 LAKE TROUT***"
18-May-1999,145,E 05,99-87,Char,270,250,,120,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 6, *** TAG REUSED FROM N1 LAKE TROUT***"
18-May-1999,145,E 05,99-90,Char,372,346,,325,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 6, *** TAG REUSED FROM N1 LAKE TROUT***"
18-May-1999,145,E 05,99-83,Char,253,238,,103,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 6, *** TAG REUSED FROM N1 LAKE TROUT***"
18-May-1999,145,E 05,99-86,Char,250,231,,104,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 7,*** TAG REUSED FROM N1 LAKE TROUT***"
18-May-1999,145,E 05,99-93,Char,206,197,,68,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 7,*** TAG REUSED FROM N1 LAKE TROUT***"
18-May-1999,145,E 05,99-82,Char,192,180,,54,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 7,*** TAG REUSED FROM N1 LAKE TROUT***"
18-May-1999,145,E 05,99-85,Char,218,203,,62,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 7,*** TAG REUSED FROM N1 LAKE TROUT***"
18-May-1999,145,E 05,99-94,Char,160,150,,27,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 7,*** TAG REUSED FROM N1 LAKE TROUT***"
18-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
18-May-1999,145,E 05,99-96,Char,233,224,,95,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 1, *** TAG REUSED FROM N1 LAKE TROUT***"
20-May-1999,145,E 05,99-116,Char,300,285,,187,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
20-May-1999,145,E 05,99-117,Char,267,250,,127,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
20-May-1999,145,E 05,99-115,Char,242,229,,92,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
20-May-1999,145,E 05,99-102,Char,315,295,,203,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
20-May-1999,145,E 05,99-114,Char,295,276,,167,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
20-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
20-May-1999,145,E 05,99-119,Char,207,196,,64,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
20-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
20-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
20-May-1999,145,E 05,99-112,Char,341,316,,262,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 2
20-May-1999,145,E 05,99-103,Char,201,186,,57,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 2
20-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 3
20-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,"site 3, caught again immediately"
20-May-1999,145,E 05,99-107,Char,218,203,,64,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 3
20-May-1999,145,E 05,99-118,Char,171,158,,32,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 3
20-May-1999,145,E 05,99-113,Char,338,315,,77,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 3
20-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 3
20-May-1999,145,E 05,99-101,Char,157,145,,20,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 4
20-May-1999,145,E 05,99-104,Char,171,161,,30,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 4
20-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 4
20-May-1999,145,E 05,99-100,Char,263,244,,112,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 4
20-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 4
20-May-1999,145,E 05,99-106,Char,214,201,,65,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 4
20-May-1999,145,E 05,99-110,Char,236,222,,93,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 5
20-May-1999,145,E 05,99-108,Char,225,211,,75,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 5
20-May-1999,145,E 05,99-99,Char,348,325,,245,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 5
20-May-1999,145,E 05,99-131,Char,281,263,,145,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 5
20-May-1999,145,E 05,99-137,Char,341,320,,265,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 5
20-May-1999,145,E 05,99-134,Char,230,218,,82,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 6
20-May-1999,145,E 05,99-135,Char,312,291,,198,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 6
20-May-1999,145,E 05,99-139,Char,127,114,,124,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 7
20-May-1999,145,E 05,99-136,Char,264,245,,117,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 7
20-May-1999,145,E 05,99-127,Char,269,248,,122,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 7
20-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 7
20-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
20-May-1999,145,E 05,99-132,Char,315,284,,193,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
20-May-1999,145,E 05,99-133,Char,331,308,,218,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
20-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
21-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
21-May-1999,145,E 05,99-130,Char,282,263,,153,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
21-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
21-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
21-May-1999,145,E 05,99-122,Char,258,242,,118,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 1
21-May-1999,145,E 05,99-138,Char,196,185,,52,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 2
21-May-1999,145,E 05,99-126,Char,215,201,,64,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 2
21-May-1999,145,E 05,99-128,Char,189,176,,43,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 2
21-May-1999,145,E 05,99-125,Char,196,185,,52,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 2
21-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 2
21-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 2
21-May-1999,145,E 05,99-129,Char,224,210,,88,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 3
21-May-1999,145,E 05,99-123,Char,308,290,,197,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 3
21-May-1999,145,E 05,99-121,Char,302,283,,177,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 3
21-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 3
21-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 3
21-May-1999,145,E 05,99-124,Char,268,246,,122,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 4
21-May-1999,145,E 05,99-120,Char,296,273,,167,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 6
21-May-1999,145,E 05,99-140,Char,257,242,,107,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 6
21-May-1999,145,E 05,.,Char,.,.,,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,site 6
15-May-2000,145,E 05,.,Char,214,.,.,70,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-12,Char,239,.,.,95,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-13,Char,215,.,.,74,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-14,Char,191,.,.,50,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,.,Char,379,.,.,360,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-15,Char,184,.,.,46,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,.,Char,237,.,.,97,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-16,Char,187,.,.,46,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-17,Char,189,.,.,47,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-18,Char,247,.,.,100,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-19,Char,371,.,.,310,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,.,Char,275,.,.,135,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,.,Char,354,.,.,310,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-20,Char,180,.,.,40,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-21,Char,355,.,.,310,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-22,Char,291,.,.,170,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-23,Char,188,.,.,49,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-24,Char,255,.,.,105,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-25,Char,189,.,.,42,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-26,Char,251,.,.,105,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-27,Char,255,.,.,105,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-28,Char,198,.,.,54,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-29,Char,221,.,.,90,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,.,Char,212,.,.,69,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,.,Char,315,.,.,225,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-30,Char,169,.,.,33,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-31,Char,301,.,.,175,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-32,Char,172,.,.,38,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-33,Char,237,.,.,86,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,.,Char,254,.,.,99,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-34,Char,258,.,.,120,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,.,Char,218,.,.,78,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-35,Char,298,.,.,172,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-36,Char,209,.,.,67,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,.,Char,322,.,.,207,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-37,Char,223,.,.,83,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-38,Char,182,.,.,40,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-39,Char,255,.,.,101,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,.,Char,206,.,.,61,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,.,Char,320,.,.,220,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-40,Char,178,.,.,38,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-41,Char,330,.,.,240,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-42,Char,190,.,.,47,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-43,Char,236,.,.,89,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2000,145,E 05,00-44,Char,191,.,.,49,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-48,Char,177,.,.,36,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-49,Char,202,.,.,53,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-50,Char,260,.,.,125,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-51,Char,261,.,.,115,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,.,Char,204,.,.,56,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-52,Char,284,.,.,150,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-53,Char,201,.,.,58,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-54,Char,215,.,.,65,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-55,Char,210,.,.,61,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,.,Char,227,.,.,84,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-56,Char,215,.,.,66,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-57,Char,354,.,.,290,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-58,Char,203,.,.,52,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-59,Char,231,.,.,81,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-60,Char,195,.,.,48,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-61,Char,215,.,.,64.5,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-62,Char,277,.,.,140,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-63,Char,176,.,.,43,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-64,Char,267,.,.,125,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-65,Char,236,.,.,82,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,.,Char,305,.,.,200,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-66,Char,221,.,.,77,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-67,Char,231,.,.,75,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-68,Char,209,.,.,59,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,.,Char,338,.,.,250,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-69,Char,226,.,.,82,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,.,Char,319,.,.,210,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-70,Char,233,.,.,83,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-71,Char,205,.,.,55,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-72,Char,215,.,.,71,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,.,Char,208,.,.,60,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-73,Char,203,.,.,58,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-74,Char,246,.,.,97,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,.,Char,320,.,.,220,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-75,Char,233,.,.,83,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-76,Char,371,.,.,347,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-77,Char,371,.,.,320,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,.,Char,239,.,.,85,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-78,Char,181,.,.,42,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,.,Char,229,.,.,72.5,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-79,Char,369,.,.,330,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
17-May-2000,145,E 05,00-80,Char,187,.,.,48,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,33,.,208,.,.,65,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,34,.,216,.,.,74,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,35,.,362,.,.,317,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,36,.,310,.,.,202,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,37,.,346,.,.,287,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,38,.,222,.,.,79,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,39,.,281,.,.,146,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,40,.,355,.,.,284,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,41,.,197,.,.,57,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,42,.,250,.,.,110,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,43,.,234,.,.,85,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,44,.,189,.,.,52,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,45,.,190,.,.,51,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,46,.,166,.,.,35,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,47,.,233,.,.,89,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,48,.,209,.,.,65,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,49,.,199,.,.,62,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,50,.,276,.,.,151,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,51,.,366,.,.,322,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,52,.,197,.,.,55,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,53,.,268,.,.,135,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,54,.,178,.,.,42,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,1023,.,210,.,.,72,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,1024,.,219,.,.,72,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,1025,.,215,.,.,64,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,1026,.,394,.,.,385,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,1027,.,295,.,.,165,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-May-2001,145,E 05,1028,.,365,.,.,295,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,70,.,213,.,.,68,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,71,.,310,.,.,188,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,72,.,363,.,.,303,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,73,.,365,.,.,313,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,74,.,329,.,.,241,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,75,.,346,.,.,267,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,76,.,390,.,.,357,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,77,.,214,.,.,71,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,78,.,221,.,.,78,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,79,.,240,.,.,98,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,80,.,263,.,.,131,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,81,.,193,.,.,51,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,82,.,377,.,.,333,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,83,.,331,.,.,239,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,84,.,197,.,.,52,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,85,.,203,.,.,59,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,86,.,147,.,.,23,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,87,.,200,.,.,59,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,88,.,236,.,.,86,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,89,.,276,.,.,148,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,90,.,345,.,.,263,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2001,145,E 05,91,.,440,.,.,582,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2001,145,E 05,01-1136,.,363,.,.,300,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2001,145,E 05,01-1137,.,370,.,.,347,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2001,145,E 05,01-1138,.,363,.,.,338,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2001,145,E 05,01-1139,.,314,.,.,216,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Jul-2001,145,E 05,.,.,239,.,.,95,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Jul-2001,145,E 05,01-1183,.,196,.,.,51,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Jul-2001,145,E 05,.,.,340,.,.,257,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
06-Jul-2001,145,E 05,.,.,374,.,.,342,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
11-May-2003,145,E 05,.,Char,198,.,.,54,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
11-May-2003,145,E 05,.,Char,201,.,.,52,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
11-May-2003,145,E 05,.,Char,277,.,.,145,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
11-May-2003,145,E 05,.,Char,289,.,.,171,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
11-May-2003,145,E 05,.,Char,308,.,.,196,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
11-May-2003,145,E 05,.,Char,344,.,.,294,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
11-May-2003,145,E 05,.,Char,361,.,.,298,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2003,145,E 05,.,Char,148,.,.,19,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2003,145,E 05,.,Char,166,.,.,34,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2003,145,E 05,.,Char,167,.,.,32,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2003,145,E 05,.,Char,193,.,.,54,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2003,145,E 05,.,Char,236,.,.,83,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2003,145,E 05,.,Char,252,.,.,112,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
15-May-2003,145,E 05,.,Char,258,.,.,106,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
